;com_id;com_desc;mun_id;mun_desc;g_id;g_desc;t_id;t_desc;t_link;t_r;f_id;f_desc;f_val;f_u
117;13;Barcelonès;080193;Barcelona;g163;Macromagnituds i impostos;t181;Valor afegit brut (base 2010). Serveis. Per branques;https://www.idescat.cat/pub/?id=pibc&n=8281&geo=mun:080193#Plegable=geo;2014;f212;Act. financeres i assegurances;3568.1,3925.8,7670.9;
118;13;Barcelonès;080193;Barcelona;g163;Macromagnituds i impostos;t181;Valor afegit brut (base 2010). Serveis. Per branques;https://www.idescat.cat/pub/?id=pibc&n=8281&geo=mun:080193#Plegable=geo;2014;f213;Act. immobiliàries, tècniques i administratives;14775.0,17452.6,40401.9;
119;13;Barcelonès;080193;Barcelona;g163;Macromagnituds i impostos;t181;Valor afegit brut (base 2010). Serveis. Per branques;https://www.idescat.cat/pub/?id=pibc&n=8281&geo=mun:080193#Plegable=geo;2014;f214;Administració pública i altres serveis;13066.1,15381.2,35057.3;
120;13;Barcelonès;080193;Barcelona;g163;Macromagnituds i impostos;t181;Valor afegit brut (base 2010). Serveis. Per branques;https://www.idescat.cat/pub/?id=pibc&n=8281&geo=mun:080193#Plegable=geo;2014;f253;Total;52463.1,61197.2,142273.3;
121;13;Barcelonès;080193;Barcelona;g163;Macromagnituds i impostos;t5;Renda familiar disponible bruta (base 2010);https://www.idescat.cat/pub/?id=rfdbc&n=8224&geo=mun:080193;2014;f6;RFDB;30952878,40765611,122253138;milers d'euros
122;13;Barcelonès;080193;Barcelona;g163;Macromagnituds i impostos;t5;Renda familiar disponible bruta (base 2010);https://www.idescat.cat/pub/?id=rfdbc&n=8224&geo=mun:080193;2014;f7;RFDB per habitant;19.6,18.6,16.5;milers d'euros
123;13;Barcelonès;080193;Barcelona;g163;Macromagnituds i impostos;t5;Renda familiar disponible bruta (base 2010);https://www.idescat.cat/pub/?id=rfdbc&n=8224&geo=mun:080193;2014;f8;RFDB per habitant;118.9,112.8,100.0;índex Catalunya=100
124;13;Barcelonès;080193;Barcelona;g163;Macromagnituds i impostos;t9;Impost sobre la renda de les persones físiques (IRPF);https://www.idescat.cat/pub/?id=irpf&n=4070&geo=mun:080193;2014;f10;Base imposable general per declarant;24886,23103,20900;
125;13;Barcelonès;080193;Barcelona;g163;Macromagnituds i impostos;t9;Impost sobre la renda de les persones físiques (IRPF);https://www.idescat.cat/pub/?id=irpf&n=4070&geo=mun:080193;2014;f11;Quota resultant de l'autoliquidació per declarant;7905,7034,5855;
126;13;Barcelonès;080193;Barcelona;g163;Macromagnituds i impostos;t179;Impost de béns immobles urbans (IBI);https://www.idescat.cat/pub/?id=ibi&n=173&geo=mun:080193;2016;f198;Nombre de rebuts;1130927,1519112,5805013;
127;13;Barcelonès;080193;Barcelona;g163;Macromagnituds i impostos;t179;Impost de béns immobles urbans (IBI);https://www.idescat.cat/pub/?id=ibi&n=173&geo=mun:080193;2016;f199;Base imposable per rebut;87491.9,78049.8,65929.0;euros
128;13;Barcelonès;080193;Barcelona;g163;Macromagnituds i impostos;t179;Impost de béns immobles urbans (IBI);https://www.idescat.cat/pub/?id=ibi&n=173&geo=mun:080193;2016;f200;Quota íntegra per rebut;703.6,621.9,484.6;euros
129;13;Barcelonès;080193;Barcelona;g163;Macromagnituds i impostos;t167;Impost sobre el patrimoni de les persones físiques (IPPF);https://www.idescat.cat/pub/?id=ippf&n=382&geo=mun:080193;2007;f180;Patrimoni total per declarant;631040,604846,516035;euros
130;13;Barcelonès;080193;Barcelona;g163;Macromagnituds i impostos;t167;Impost sobre el patrimoni de les persones físiques (IPPF);https://www.idescat.cat/pub/?id=ippf&n=382&geo=mun:080193;2007;f202;Actius reals;34.8,35.0,37.4;%
131;13;Barcelonès;080193;Barcelona;g163;Macromagnituds i impostos;t167;Impost sobre el patrimoni de les persones físiques (IPPF);https://www.idescat.cat/pub/?id=ippf&n=382&geo=mun:080193;2007;f203;Actius financers;65.2,65.0,62.6;%
132;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t132;Superfície agrícola utilitzada (SAU);https://www.idescat.cat/pub/?id=censag&n=5173&geo=mun:080193;2009;f133;Terres llaurades;661,758,792425;
133;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t132;Superfície agrícola utilitzada (SAU);https://www.idescat.cat/pub/?id=censag&n=5173&geo=mun:080193;2009;f134;Pastures permanents;20,27,355107;
134;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t132;Superfície agrícola utilitzada (SAU);https://www.idescat.cat/pub/?id=censag&n=5173&geo=mun:080193;2009;f345;Total;680,785,1147532;
135;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t199;Terres llaurades. Per tipus de conreu;https://www.idescat.cat/pub/?id=censag&n=5084&geo=mun:080193;2009;f346;Herbacis;480,533,511150;
136;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t199;Terres llaurades. Per tipus de conreu;https://www.idescat.cat/pub/?id=censag&n=5084&geo=mun:080193;2009;f347;Fruiters;30,32,110819;
137;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t199;Terres llaurades. Per tipus de conreu;https://www.idescat.cat/pub/?id=censag&n=5084&geo=mun:080193;2009;f348;Olivera;75,98,101236;
138;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t199;Terres llaurades. Per tipus de conreu;https://www.idescat.cat/pub/?id=censag&n=5084&geo=mun:080193;2009;f349;Vinya;75,93,61391;
139;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t199;Terres llaurades. Per tipus de conreu;https://www.idescat.cat/pub/?id=censag&n=5084&geo=mun:080193;2009;f350;Altres;1,1,7829;
140;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t199;Terres llaurades. Per tipus de conreu;https://www.idescat.cat/pub/?id=censag&n=5084&geo=mun:080193;2009;f351;Total;661,758,792425;
141;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t200;Explotacions agràries. Segons tinença de terres;https://www.idescat.cat/pub/?id=censag&n=5172&geo=mun:080193;2009;f352;Sense terres;0,0,1519;
142;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t200;Explotacions agràries. Segons tinença de terres;https://www.idescat.cat/pub/?id=censag&n=5172&geo=mun:080193;2009;f353;Amb terres;54,70,59320;
143;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t200;Explotacions agràries. Segons tinença de terres;https://www.idescat.cat/pub/?id=censag&n=5172&geo=mun:080193;2009;f356;Total;54,70,60839;
144;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t137;Explotacions agràries. Segons tinença de ramaderia;https://www.idescat.cat/pub/?id=censag&n=5172&geo=mun:080193;2009;f139;Sense ramaderia;51,65,47172;
145;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t137;Explotacions agràries. Segons tinença de ramaderia;https://www.idescat.cat/pub/?id=censag&n=5172&geo=mun:080193;2009;f204;Amb ramaderia;3,5,13667;
146;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t137;Explotacions agràries. Segons tinença de ramaderia;https://www.idescat.cat/pub/?id=censag&n=5172&geo=mun:080193;2009;f138;Total;54,70,60839;
147;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t140;Caps de bestiar. Per espècies;https://www.idescat.cat/pub/?id=censag&n=5107&geo=mun:080193;2009;f141;Bovins;0,0,544135;
148;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t140;Caps de bestiar. Per espècies;https://www.idescat.cat/pub/?id=censag&n=5107&geo=mun:080193;2009;f142;Ovins;0,5,600082;
149;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t140;Caps de bestiar. Per espècies;https://www.idescat.cat/pub/?id=censag&n=5107&geo=mun:080193;2009;f252;Cabrum;0,25,71748;
150;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t140;Caps de bestiar. Per espècies;https://www.idescat.cat/pub/?id=censag&n=5107&geo=mun:080193;2009;f144;Porcins;0,0,6742638;
151;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t140;Caps de bestiar. Per espècies;https://www.idescat.cat/pub/?id=censag&n=5107&geo=mun:080193;2009;f145;Aviram;22,22,43890563;
152;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t140;Caps de bestiar. Per espècies;https://www.idescat.cat/pub/?id=censag&n=5107&geo=mun:080193;2009;f146;Conilles mares;0,0,335054;
153;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t140;Caps de bestiar. Per espècies;https://www.idescat.cat/pub/?id=censag&n=5107&geo=mun:080193;2009;f147;Equins;8,8,19352;
154;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t12;Construcció d'habitatges;https://www.idescat.cat/pub/?id=habit&n=86&geo=mun:080193;2016;f13;Habitatges iniciats de protecció oficial;304,561,879;
155;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t12;Construcció d'habitatges;https://www.idescat.cat/pub/?id=habit&n=86&geo=mun:080193;2016;f14;Habitatges iniciats;1233,2420,8317;
156;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t182;Allotjaments turístics;https://www.idescat.cat/pub/?id=turall&geo=mun:080193;2016;f215;Hotels;702,728,2978;
157;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t182;Allotjaments turístics;https://www.idescat.cat/pub/?id=turall&geo=mun:080193;2016;f216;Places d'hotels;74876,79455,309486;
158;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t182;Allotjaments turístics;https://www.idescat.cat/pub/?id=turall&geo=mun:080193;2016;f217;Càmpings;0,0,350;
159;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t182;Allotjaments turístics;https://www.idescat.cat/pub/?id=turall&geo=mun:080193;2016;f218;Places de càmpings;0,0,270585;
160;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t182;Allotjaments turístics;https://www.idescat.cat/pub/?id=turall&geo=mun:080193;2016;f219;Turisme rural;0,0,2403;
161;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t182;Allotjaments turístics;https://www.idescat.cat/pub/?id=turall&geo=mun:080193;2016;f220;Places de turisme rural;0,0,18938;
162;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t18;Parc de vehicles;https://www.idescat.cat/pub/?id=parcc&n=291&geo=mun:080193;2015;f19;Turismes;561416,774078,3360868;
163;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t18;Parc de vehicles;https://www.idescat.cat/pub/?id=parcc&n=291&geo=mun:080193;2015;f325;Motocicletes;229377,275454,748927;
164;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t18;Parc de vehicles;https://www.idescat.cat/pub/?id=parcc&n=291&geo=mun:080193;2015;f272;Vehicles industrials;101172,140026,790147;
165;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t18;Parc de vehicles;https://www.idescat.cat/pub/?id=parcc&n=291&geo=mun:080193;2015;f326;Altres;17756,24157,152556;
166;13;Barcelonès;080193;Barcelona;g170;Sectors econòmics;t18;Parc de vehicles;https://www.idescat.cat/pub/?id=parcc&n=291&geo=mun:080193;2015;f163;Total;909721,1213715,5052498;
167;13;Barcelonès;080193;Barcelona;g169;Treball;t56;Població. Per relació amb l'activitat econòmica;https://www.idescat.cat/pub/?id=censph&n=270&geo=mun:080193;2011;f221;Població ocupada;681377,918933,3033916;
168;13;Barcelonès;080193;Barcelona;g169;Treball;t56;Població. Per relació amb l'activitat econòmica;https://www.idescat.cat/pub/?id=censph&n=270&geo=mun:080193;2011;f222;Població desocupada;188958,290343,1052138;
169;13;Barcelonès;080193;Barcelona;g169;Treball;t56;Població. Per relació amb l'activitat econòmica;https://www.idescat.cat/pub/?id=censph&n=270&geo=mun:080193;2011;f223;Població activa;870335,1209276,4086055;
170;13;Barcelonès;080193;Barcelona;g169;Treball;t56;Població. Per relació amb l'activitat econòmica;https://www.idescat.cat/pub/?id=censph&n=270&geo=mun:080193;2011;f60;Població inactiva;731598,1020346,3386882;
171;13;Barcelonès;080193;Barcelona;g169;Treball;t56;Població. Per relació amb l'activitat econòmica;https://www.idescat.cat/pub/?id=censph&n=270&geo=mun:080193;2011;f224;Població de 16 anys i més;1389336,1917145,6223448;
172;13;Barcelonès;080193;Barcelona;g169;Treball;t210;Afiliats a la Seguretat Social segons residència de l'afiliat;https://www.idescat.cat/pub/?id=afi&n=8604&geo=mun:080193;06/2017;f378;Homes;334550,465416,1710850;
173;13;Barcelonès;080193;Barcelona;g169;Treball;t210;Afiliats a la Seguretat Social segons residència de l'afiliat;https://www.idescat.cat/pub/?id=afi&n=8604&geo=mun:080193;06/2017;f379;Dones;325622,439054,1464148;
174;13;Barcelonès;080193;Barcelona;g169;Treball;t210;Afiliats a la Seguretat Social segons residència de l'afiliat;https://www.idescat.cat/pub/?id=afi&n=8604&geo=mun:080193;06/2017;f377;Total;660172,904470,3174998;
175;13;Barcelonès;080193;Barcelona;g169;Treball;t203;Afiliacions a la Seguretat Social segons residència de l'afiliat;https://www.idescat.cat/pub/?id=afi&n=8598&geo=mun:080193;06/2017;f363;Total;695870,952719,3319894;
176;13;Barcelonès;080193;Barcelona;g169;Treball;t183;Afiliacions al règim general de la S.S. segons ubicació del compte de cotització. Per sectors;https://www.idescat.cat/pub/?id=afic&n=8270&geo=mun:080193;06/2017;f273;Agricultura;311,317,9460;
177;13;Barcelonès;080193;Barcelona;g169;Treball;t183;Afiliacions al règim general de la S.S. segons ubicació del compte de cotització. Per sectors;https://www.idescat.cat/pub/?id=afic&n=8270&geo=mun:080193;06/2017;f278;Indústria;68460,85773,426886;
178;13;Barcelonès;080193;Barcelona;g169;Treball;t183;Afiliacions al règim general de la S.S. segons ubicació del compte de cotització. Per sectors;https://www.idescat.cat/pub/?id=afic&n=8270&geo=mun:080193;06/2017;f279;Construcció;24970,34700,125211;
179;13;Barcelonès;080193;Barcelona;g169;Treball;t183;Afiliacions al règim general de la S.S. segons ubicació del compte de cotització. Per sectors;https://www.idescat.cat/pub/?id=afic&n=8270&geo=mun:080193;06/2017;f280;Serveis;837563,952037,2081466;
180;13;Barcelonès;080193;Barcelona;g169;Treball;t183;Afiliacions al règim general de la S.S. segons ubicació del compte de cotització. Per sectors;https://www.idescat.cat/pub/?id=afic&n=8270&geo=mun:080193;06/2017;f282;Total;931304,1072827,2643023;
181;13;Barcelonès;080193;Barcelona;g169;Treball;t184;Afiliacions al règim d'autònoms de la S.S. segons ubicació del compte de cotització. Per sectors;https://www.idescat.cat/pub/?id=afic&n=8272&geo=mun:080193;06/2017;f229;Agricultura;185,223,23920;
182;13;Barcelonès;080193;Barcelona;g169;Treball;t184;Afiliacions al règim d'autònoms de la S.S. segons ubicació del compte de cotització. Per sectors;https://www.idescat.cat/pub/?id=afic&n=8272&geo=mun:080193;06/2017;f288;Indústria;6117,8373,47362;
183;13;Barcelonès;080193;Barcelona;g169;Treball;t184;Afiliacions al règim d'autònoms de la S.S. segons ubicació del compte de cotització. Per sectors;https://www.idescat.cat/pub/?id=afic&n=8272&geo=mun:080193;06/2017;f289;Construcció;8163,12390,66835;
184;13;Barcelonès;080193;Barcelona;g169;Treball;t184;Afiliacions al règim d'autònoms de la S.S. segons ubicació del compte de cotització. Per sectors;https://www.idescat.cat/pub/?id=afic&n=8272&geo=mun:080193;06/2017;f290;Serveis;105849,131486,413524;
185;13;Barcelonès;080193;Barcelona;g169;Treball;t184;Afiliacions al règim d'autònoms de la S.S. segons ubicació del compte de cotització. Per sectors;https://www.idescat.cat/pub/?id=afic&n=8272&geo=mun:080193;06/2017;f291;Total;120314,152472,551641;
186;13;Barcelonès;080193;Barcelona;g169;Treball;t185;Afiliacions al règim general de la S.S. segons ubicació del compte de cotització. Per grandària del centre;https://www.idescat.cat/pub/?id=afic&n=8271&geo=mun:080193;06/2017;f225;Fins a 50 treballadors;348713,410111,1243147;
187;13;Barcelonès;080193;Barcelona;g169;Treball;t185;Afiliacions al règim general de la S.S. segons ubicació del compte de cotització. Per grandària del centre;https://www.idescat.cat/pub/?id=afic&n=8271&geo=mun:080193;06/2017;f284;De 51 a 250 treballadors;194545,223109,619366;
188;13;Barcelonès;080193;Barcelona;g169;Treball;t185;Afiliacions al règim general de la S.S. segons ubicació del compte de cotització. Per grandària del centre;https://www.idescat.cat/pub/?id=afic&n=8271&geo=mun:080193;06/2017;f227;De 251 i més treballadors;388046,439607,780510;
189;13;Barcelonès;080193;Barcelona;g169;Treball;t185;Afiliacions al règim general de la S.S. segons ubicació del compte de cotització. Per grandària del centre;https://www.idescat.cat/pub/?id=afic&n=8271&geo=mun:080193;06/2017;f286;Total;931304,1072827,2643023;
190;13;Barcelonès;080193;Barcelona;g169;Treball;t186;Comptes de cotització;https://www.idescat.cat/pub/?id=afic&n=8273&geo=mun:080193;06/2017;f239;Total;75502,88890,260575;
191;13;Barcelonès;080193;Barcelona;g169;Treball;t209;Pensions contributives de la Seguretat Social segons la residència del pensionista;https://www.idescat.cat/pub/?id=pens&geo=mun:080193;2014;f375;Total;399145,542837,1639582;
192;13;Barcelonès;080193;Barcelona;g169;Treball;t209;Pensions contributives de la Seguretat Social segons la residència del pensionista;https://www.idescat.cat/pub/?id=pens&geo=mun:080193;2014;f376;Pensió mitjana;1016.27,993.65,915.81;euros
193;13;Barcelonès;080193;Barcelona;g169;Treball;t188;Atur registrat. Per sectors;https://www.idescat.cat/pub/?id=atureg&n=4302&geo=mun:080193;2016;f243;Agricultura;406.8,676.8,11905.9;
194;13;Barcelonès;080193;Barcelona;g169;Treball;t188;Atur registrat. Per sectors;https://www.idescat.cat/pub/?id=atureg&n=4302&geo=mun:080193;2016;f303;Indústria;6968.8,12187.7,59383.0;
195;13;Barcelonès;080193;Barcelona;g169;Treball;t188;Atur registrat. Per sectors;https://www.idescat.cat/pub/?id=atureg&n=4302&geo=mun:080193;2016;f304;Construcció;6419.0,12114.7,48195.4;
196;13;Barcelonès;080193;Barcelona;g169;Treball;t188;Atur registrat. Per sectors;https://www.idescat.cat/pub/?id=atureg&n=4302&geo=mun:080193;2016;f305;Serveis;65051.4,97561.5,321094.6;
197;13;Barcelonès;080193;Barcelona;g169;Treball;t188;Atur registrat. Per sectors;https://www.idescat.cat/pub/?id=atureg&n=4302&geo=mun:080193;2016;f307;Sense ocupació anterior;3751.0,7140.9,30026.3;
198;13;Barcelonès;080193;Barcelona;g169;Treball;t188;Atur registrat. Per sectors;https://www.idescat.cat/pub/?id=atureg&n=4302&geo=mun:080193;2016;f308;Total;82597.1,129681.6,470605.3;
199;13;Barcelonès;080193;Barcelona;g169;Treball;t187;Atur registrat. Per sexe;https://www.idescat.cat/pub/?id=atureg&n=4299&geo=mun:080193;2016;f240;Homes;38779.5,61221.8,215713.5;
200;13;Barcelonès;080193;Barcelona;g169;Treball;t187;Atur registrat. Per sexe;https://www.idescat.cat/pub/?id=atureg&n=4299&geo=mun:080193;2016;f241;Dones;43817.6,68459.8,254891.7;
201;13;Barcelonès;080193;Barcelona;g169;Treball;t187;Atur registrat. Per sexe;https://www.idescat.cat/pub/?id=atureg&n=4299&geo=mun:080193;2016;f242;Total;82597.1,129681.6,470605.2;
202;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t90;Població de 2 anys i més. Per coneixement del català;https://www.idescat.cat/pub/?id=censph&n=17&geo=mun:080193;2011;f91;L'entén;1501262,2058268,6949344;
203;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t90;Població de 2 anys i més. Per coneixement del català;https://www.idescat.cat/pub/?id=censph&n=17&geo=mun:080193;2011;f92;El sap parlar;1137816,1487946,5345484;
204;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t90;Població de 2 anys i més. Per coneixement del català;https://www.idescat.cat/pub/?id=censph&n=17&geo=mun:080193;2011;f93;El sap llegir;1246555,1653636,5750348;
205;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t90;Població de 2 anys i més. Per coneixement del català;https://www.idescat.cat/pub/?id=censph&n=17&geo=mun:080193;2011;f94;El sap escriure;835080,1092694,4069219;
206;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t90;Població de 2 anys i més. Per coneixement del català;https://www.idescat.cat/pub/?id=censph&n=17&geo=mun:080193;2011;f95;No l'entén;72056,129239,356728;
207;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t90;Població de 2 anys i més. Per coneixement del català;https://www.idescat.cat/pub/?id=censph&n=17&geo=mun:080193;2011;f96;Total;1573318,2187508,7306072;
208;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t156;Biblioteques;https://www.idescat.cat/pub/?id=bib&n=327&geo=mun:080193;2014;f270;Públiques;41,60,437;
209;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t156;Biblioteques;https://www.idescat.cat/pub/?id=bib&n=327&geo=mun:080193;2014;f327;Altres;167,175,402;
210;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t156;Biblioteques;https://www.idescat.cat/pub/?id=bib&n=327&geo=mun:080193;2014;f177;Total;208,235,839;
211;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t175;Espais esportius;https://www.idescat.cat/pub/?id=eesp&n=4332&geo=mun:080193;2016;f293;Pavellons;83,124,931;
212;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t175;Espais esportius;https://www.idescat.cat/pub/?id=eesp&n=4332&geo=mun:080193;2016;f294;Pistes poliesportives;571,879,5566;
213;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t175;Espais esportius;https://www.idescat.cat/pub/?id=eesp&n=4332&geo=mun:080193;2016;f295;Camps poliesportius;88,139,1605;
214;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t175;Espais esportius;https://www.idescat.cat/pub/?id=eesp&n=4332&geo=mun:080193;2016;f296;Sales esportives;1166,1608,6849;
215;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t175;Espais esportius;https://www.idescat.cat/pub/?id=eesp&n=4332&geo=mun:080193;2016;f301;Piscines cobertes;147,186,772;
216;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t175;Espais esportius;https://www.idescat.cat/pub/?id=eesp&n=4332&geo=mun:080193;2016;f302;Pistes d'atletisme;9,13,91;
217;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t175;Espais esportius;https://www.idescat.cat/pub/?id=eesp&n=4332&geo=mun:080193;2016;f299;Altres espais;1459,1979,20854;
218;13;Barcelonès;080193;Barcelona;g172;Cultura i esports;t175;Espais esportius;https://www.idescat.cat/pub/?id=eesp&n=4332&geo=mun:080193;2016;f300;Total;4173,5746,42681;
219;13;Barcelonès;080193;Barcelona;g174;Eleccions;t148;Eleccions municipals;https://www.idescat.cat/pub/?id=elem&n=391&geo=mun:080193;2015;f266;Electors;1161140,1597424,5376553;
220;13;Barcelonès;080193;Barcelona;g174;Eleccions;t148;Eleccions municipals;https://www.idescat.cat/pub/?id=elem&n=391&geo=mun:080193;2015;f149;Participació;60.6,59.0,58.5;%
221;13;Barcelonès;080193;Barcelona;g174;Eleccions;t189;Eleccions al Parlament de Catalunya;https://www.idescat.cat/pub/?id=elepc&n=389&geo=mun:080193;2015;f267;Electors;1141061,1576027,5510853;
222;13;Barcelonès;080193;Barcelona;g174;Eleccions;t189;Eleccions al Parlament de Catalunya;https://www.idescat.cat/pub/?id=elepc&n=389&geo=mun:080193;2015;f254;Participació;77.1,76.1,74.9;%
223;13;Barcelonès;080193;Barcelona;g174;Eleccions;t190;Eleccions al Congrés dels Diputats;https://www.idescat.cat/pub/?id=elecd&n=385&geo=mun:080193;2011;f268;Electors;1143225,1572145,5252504;
224;13;Barcelonès;080193;Barcelona;g174;Eleccions;t190;Eleccions al Congrés dels Diputats;https://www.idescat.cat/pub/?id=elecd&n=385&geo=mun:080193;2011;f255;Participació;68.1,67.3,66.8;%
225;13;Barcelonès;080193;Barcelona;g174;Eleccions;t191;Eleccions al Parlament Europeu;https://www.idescat.cat/pub/?id=elepe&n=390&geo=mun:080193;2014;f269;Electors;1145488,1575670,5318296;
226;13;Barcelonès;080193;Barcelona;g174;Eleccions;t191;Eleccions al Parlament Europeu;https://www.idescat.cat/pub/?id=elepe&n=390&geo=mun:080193;2014;f256;Participació;51.0,48.8,47.6;%
227;13;Barcelonès;080193;Barcelona;g205;Medi ambient;t204;Residus municipals;https://www.idescat.cat/pub/?id=resmc&n=6997&geo=mun:080193;2015;f366;Generació per càpita;1.27,1.20,1.35;kg/hab./dia
228;13;Barcelonès;080193;Barcelona;g205;Medi ambient;t204;Residus municipals;https://www.idescat.cat/pub/?id=resmc&n=6997&geo=mun:080193;2015;f368;Recollida selectiva;36.2,33.0,38.9;%
229;13;Barcelonès;080193;Barcelona;g205;Medi ambient;t207;Residus industrials;https://www.idescat.cat/pub/?id=resic&geo=mun:080193;2015;f371;Establiments amb declaració anual de residus;720,1391,14236;
230;13;Barcelonès;080193;Barcelona;g205;Medi ambient;t207;Residus industrials;https://www.idescat.cat/pub/?id=resic&geo=mun:080193;2015;f369;Generació de residus;189095.46,236090.53,3588286.30;tones
